'cloud computing','financial analysis'
'cloud computing','services'
'cloud computing','banks'
'cloud computing','european union'
'cloud computing','european union'
'banks','financial analysis'
'banks','services'
'banks','european union'
'banks','european union'
'financial analysis','services'
'financial analysis','banks'
'financial analysis','european union'
'financial analysis','european union'
'services','banks'
'services','european union'
'services','european union'
'banks','european union'
'banks','european union'
'online relationship management','marketing'
'online relationship management','hospitality'
'online relationship management','systemic approach'
'marketing','hospitality'
'marketing','systemic approach'
'hospitality','systemic approach'
'information systems','systems development projects'
'information systems','project management'
'information systems','social capital theory'
'information systems','knowledge'
'information systems','communication'
'systems development projects','project management'
'systems development projects','social capital theory'
'systems development projects','knowledge'
'systems development projects','communication'
'project management','social capital theory'
'project management','knowledge'
'project management','communication'
'social capital theory','knowledge'
'social capital theory','communication'
'knowledge','communication'
'intranet 20 implementation','external ict consultants'
'intranet 20 implementation','knowledge'
'intranet 20 implementation','roles of es professionals'
'external ict consultants','knowledge'
'external ict consultants','roles of es professionals'
'knowledge','roles of es professionals'
'business process management','process management'
'process management','business process management'
'process management','business process management'
'cloud computing','adaptation'
'cloud computing','small and medium enterprises'
'adaptation','small and medium enterprises'
'mobile banking','mobile apps'
'mobile banking','trust'
'mobile banking','risk management'
'mobile banking','social image'
'mobile banking','technology acceptance'
'mobile banking','riesgo'
'mobile banking','technology acceptance'
'mobile apps','trust'
'mobile apps','risk management'
'mobile apps','social image'
'mobile apps','technology acceptance'
'mobile apps','riesgo'
'mobile apps','technology acceptance'
'trust','risk management'
'trust','social image'
'trust','technology acceptance'
'trust','riesgo'
'trust','technology acceptance'
'risk management','social image'
'risk management','technology acceptance'
'risk management','riesgo'
'risk management','technology acceptance'
'social image','technology acceptance'
'social image','riesgo'
'social image','technology acceptance'
'technology acceptance','riesgo'
'riesgo','technology acceptance'
'new product','marketing'
'new product','cross-functional integration'
'new product','social media'
'new product','business-to-business'
'new product','engagement'
'new product','engagement'
'new product','marketing'
'new product','social media'
'marketing','cross-functional integration'
'marketing','social media'
'marketing','business-to-business'
'marketing','engagement'
'marketing','engagement'
'marketing','social media'
'cross-functional integration','social media'
'cross-functional integration','business-to-business'
'cross-functional integration','engagement'
'cross-functional integration','engagement'
'cross-functional integration','marketing'
'cross-functional integration','social media'
'social media','business-to-business'
'social media','engagement'
'social media','engagement'
'social media','marketing'
'business-to-business','engagement'
'business-to-business','engagement'
'business-to-business','marketing'
'business-to-business','social media'
'engagement','marketing'
'engagement','social media'
'engagement','marketing'
'engagement','social media'
'marketing','social media'
'software','game business performance'
'software','video game'
'software','online game'
'software','empirical investigation'
'software','games business factors'
'game business performance','video game'
'game business performance','online game'
'game business performance','empirical investigation'
'game business performance','games business factors'
'video game','online game'
'video game','empirical investigation'
'video game','games business factors'
'online game','empirical investigation'
'online game','games business factors'
'empirical investigation','games business factors'
'innovation','alumni'
'innovation','communication'
'innovation','engagement'
'innovation','value management'
'alumni','communication'
'alumni','engagement'
'alumni','value management'
'communication','engagement'
'communication','value management'
'engagement','value management'
'rock-art','collaboration'
'rock-art','heritage management'
'rock-art','ontology'
'rock-art','multimedia'
'rock-art','information management'
'rock-art','human-computer interaction'
'collaboration','heritage management'
'collaboration','ontology'
'collaboration','multimedia'
'collaboration','information management'
'collaboration','human-computer interaction'
'heritage management','ontology'
'heritage management','multimedia'
'heritage management','information management'
'heritage management','human-computer interaction'
'ontology','multimedia'
'ontology','information management'
'ontology','human-computer interaction'
'multimedia','information management'
'multimedia','human-computer interaction'
'information management','human-computer interaction'
'best practices','lift'
'best practices','scala'
'best practices','web frameworks'
'lift','scala'
'lift','web frameworks'
'scala','web frameworks'
'big data','smart manufacturing'
'big data','data types'
'big data','data management'
'smart manufacturing','data types'
'smart manufacturing','data management'
'data types','data management'
'social presence theory','social media'
'social presence theory','engagement'
'social presence theory','word-of-mouth'
'social presence theory','content analysis'
'social media','engagement'
'social media','word-of-mouth'
'social media','content analysis'
'engagement','word-of-mouth'
'engagement','content analysis'
'word-of-mouth','content analysis'
'social commerce','swift guanxi'
'social commerce','mutual understanding'
'social commerce','reciprocal favor'
'social commerce','relationship management'
'swift guanxi','mutual understanding'
'swift guanxi','reciprocal favor'
'swift guanxi','relationship management'
'mutual understanding','reciprocal favor'
'mutual understanding','relationship management'
'reciprocal favor','relationship management'
'consumer-company fit','corporate culture'
'consumer-company fit','stakeholder management'
'consumer-company fit','global reporting initiative'
'corporate culture','stakeholder management'
'corporate culture','global reporting initiative'
'stakeholder management','global reporting initiative'
'corporate culture','attitude'
'cultural analysis','ontology'
'cultural analysis','ontology'
'cultural analysis','epnet'
'cultural analysis','ontop'
'cultural analysis','knowledge'
'ontology','epnet'
'ontology','ontop'
'ontology','knowledge'
'ontology','epnet'
'ontology','ontop'
'ontology','knowledge'
'epnet','ontop'
'epnet','knowledge'
'ontop','knowledge'
'social media','stages-of-growth'
'stages-of-growth','social media'
'marketing','hybrid approach'
'marketing','churn prediction'
'marketing','logit leaf model'
'marketing','predictive analysis'
'hybrid approach','churn prediction'
'hybrid approach','logit leaf model'
'hybrid approach','predictive analysis'
'churn prediction','logit leaf model'
'churn prediction','predictive analysis'
'logit leaf model','predictive analysis'
'business intelligence','influence management'
'business intelligence','reuse'
'business intelligence','enterprise '
'business intelligence','software'
'influence management','reuse'
'influence management','enterprise '
'influence management','software'
'reuse','enterprise '
'reuse','software'
'enterprise ','software'
'mobile applications','adoption'
'mobile applications','personality traits'
'mobile applications','predictive analysis'
'mobile applications','machine learning'
'adoption','personality traits'
'adoption','predictive analysis'
'adoption','machine learning'
'personality traits','predictive analysis'
'personality traits','machine learning'
'predictive analysis','machine learning'
'recommendations','museums'
'recommendations','indoor localization'
'recommendations','content analysis'
'recommendations','visualization'
'recommendations','museums'
'museums','indoor localization'
'museums','content analysis'
'museums','visualization'
'indoor localization','content analysis'
'indoor localization','visualization'
'indoor localization','museums'
'content analysis','visualization'
'content analysis','museums'
'visualization','museums'
'3d annotations','plm'
'3d annotations','pdm'
'3d annotations','design intent'
'3d annotations','model-based engineering'
'plm','pdm'
'plm','design intent'
'plm','model-based engineering'
'pdm','design intent'
'pdm','model-based engineering'
'design intent','model-based engineering'
'social media','social presence theory'
'social media','subjective well-being'
'social media','augmentation hypothesis'
'social media','structural equation modelling'
'social presence theory','subjective well-being'
'social presence theory','augmentation hypothesis'
'social presence theory','structural equation modelling'
'subjective well-being','augmentation hypothesis'
'subjective well-being','structural equation modelling'
'augmentation hypothesis','structural equation modelling'
'cloud computing','service management'
'cloud computing','multi-attribute evaluation'
'cloud computing','predictive analysis'
'cloud computing','customer satisfaction'
'service management','multi-attribute evaluation'
'service management','predictive analysis'
'service management','customer satisfaction'
'multi-attribute evaluation','predictive analysis'
'multi-attribute evaluation','customer satisfaction'
'predictive analysis','customer satisfaction'
'decision making','big data'
'decision making','data management'
'big data','data management'
'big data','decision making'
'data management','decision making'
'key account management','relationship management'
'key account management','emerging economies'
'key account management','contingency theory'
'key account management','network approach'
'relationship management','emerging economies'
'relationship management','contingency theory'
'relationship management','network approach'
'emerging economies','contingency theory'
'emerging economies','network approach'
'contingency theory','network approach'
'big data','learning analytics'
'big data','horizon report'
'big data','predictive analysis'
'learning analytics','horizon report'
'learning analytics','predictive analysis'
'horizon report','predictive analysis'
'advertising','mobile commerce'
'advertising','marketing'
'mobile commerce','marketing'
'intelligent manufacturing','industry 40'
'intelligent manufacturing','internet of things'
'intelligent manufacturing','manufacturing sector'
'intelligent manufacturing','cloud computing'
'intelligent manufacturing','cyber-physical system'
'industry 40','internet of things'
'industry 40','manufacturing sector'
'industry 40','cloud computing'
'industry 40','cyber-physical system'
'internet of things','manufacturing sector'
'internet of things','cloud computing'
'internet of things','cyber-physical system'
'manufacturing sector','cloud computing'
'manufacturing sector','cyber-physical system'
'cloud computing','cyber-physical system'
'supply chain','organization management'
'supply chain','business process management'
'supply chain','harbor container terminal'
'supply chain','process management'
'organization management','business process management'
'organization management','harbor container terminal'
'organization management','process management'
'business process management','harbor container terminal'
'business process management','process management'
'harbor container terminal','process management'
'no-tillage','conservation agriculture'
'no-tillage','controlled traffic farming'
'no-tillage','adoption'
'no-tillage','cropping systems'
'conservation agriculture','controlled traffic farming'
'conservation agriculture','adoption'
'conservation agriculture','cropping systems'
'controlled traffic farming','adoption'
'controlled traffic farming','cropping systems'
'adoption','cropping systems'
'social commerce','social learning theory'
'social commerce','communities'
'social commerce','online review management'
'social commerce','recommendations'
'social learning theory','communities'
'social learning theory','online review management'
'social learning theory','recommendations'
'communities','online review management'
'communities','recommendations'
'online review management','recommendations'
'mobile commerce','marketing'
'mobile commerce','digital'
'mobile commerce','new technology'
'mobile commerce','marketing'
'mobile commerce','digital'
'mobile commerce','new technology'
'marketing','digital'
'marketing','new technology'
'digital','new technology'
'resource management','stakeholder management'
'resource management','brand'
'resource management','brand'
'resource management','dynamic capabilities'
'resource management','firm strategies'
'stakeholder management','brand'
'stakeholder management','brand'
'stakeholder management','dynamic capabilities'
'stakeholder management','firm strategies'
'brand','dynamic capabilities'
'brand','firm strategies'
'brand','dynamic capabilities'
'brand','firm strategies'
'dynamic capabilities','firm strategies'
'cloud computing','services'
'cloud computing','resource management'
'cloud computing','customer analysis'
'cloud computing','infrastructure'
'cloud computing','resource management'
'cloud computing','services'
'cloud computing','resource management'
'cloud computing','customer analysis'
'cloud computing','infrastructure'
'cloud computing','resource management'
'cloud computing','services'
'cloud computing','resource management'
'cloud computing','customer analysis'
'cloud computing','infrastructure'
'cloud computing','resource management'
'services','resource management'
'services','customer analysis'
'services','infrastructure'
'services','resource management'
'resource management','customer analysis'
'resource management','infrastructure'
'customer analysis','infrastructure'
'customer analysis','resource management'
'infrastructure','resource management'
'security culture','organization management'
'security culture','formal and informal security'
'security culture','cultural analysis'
'security culture','information security'
'security culture','case studies'
'organization management','formal and informal security'
'organization management','cultural analysis'
'organization management','information security'
'organization management','case studies'
'formal and informal security','cultural analysis'
'formal and informal security','information security'
'formal and informal security','case studies'
'cultural analysis','information security'
'cultural analysis','case studies'
'information security','case studies'
'business intelligence','data analysis'
'business intelligence','text mining'
'business intelligence','r-project'
'data analysis','text mining'
'data analysis','r-project'
'text mining','r-project'
'enterprise systems','technological characteristics'
'enterprise systems','information systems'
'enterprise systems','behavioral analysis'
'technological characteristics','information systems'
'technological characteristics','behavioral analysis'
'information systems','behavioral analysis'
'big data','mobile applications'
'big data','access control'
'big data','reputation management'
'big data','mechanism design'
'mobile applications','access control'
'mobile applications','reputation management'
'mobile applications','mechanism design'
'access control','reputation management'
'access control','mechanism design'
'reputation management','mechanism design'
'virtual world','v-commerce'
'virtual world','store selection criteria'
'virtual world','virtual reality'
'v-commerce','store selection criteria'
'v-commerce','virtual reality'
'store selection criteria','virtual reality'
'crowd intelligence','co-creation'
'crowd intelligence','electronic commerce'
'crowd intelligence','customer analysis'
'crowd intelligence','motivation'
'crowd intelligence','personality'
'crowd intelligence','big-five model'
'co-creation','electronic commerce'
'co-creation','customer analysis'
'co-creation','motivation'
'co-creation','personality'
'co-creation','big-five model'
'electronic commerce','customer analysis'
'electronic commerce','motivation'
'electronic commerce','personality'
'electronic commerce','big-five model'
'customer analysis','motivation'
'customer analysis','personality'
'customer analysis','big-five model'
'motivation','personality'
'motivation','big-five model'
'personality','big-five model'
'customer analysis','privacy'
'customer analysis','market analysis'
'customer analysis','data types'
'privacy','market analysis'
'privacy','data types'
'privacy','customer analysis'
'market analysis','data types'
'market analysis','customer analysis'
'data types','customer analysis'
'co-creation','user integration'
'co-creation','sustainable development'
'co-creation','innovation'
'co-creation','relationship management'
'co-creation','case studies'
'user integration','sustainable development'
'user integration','innovation'
'user integration','relationship management'
'user integration','case studies'
'sustainable development','innovation'
'sustainable development','relationship management'
'sustainable development','case studies'
'innovation','relationship management'
'innovation','case studies'
'relationship management','case studies'
'tourism','smart destination management'
'tourism','sentiment analysis'
'tourism','text mining'
'tourism','user generated content'
'smart destination management','sentiment analysis'
'smart destination management','text mining'
'smart destination management','user generated content'
'sentiment analysis','text mining'
'sentiment analysis','user generated content'
'text mining','user generated content'
'mobile applications','innovation'
'mobile applications','consumer engagement'
'mobile applications','relationship management'
'mobile applications','self-brand connections'
'innovation','consumer engagement'
'innovation','relationship management'
'innovation','self-brand connections'
'consumer engagement','relationship management'
'consumer engagement','self-brand connections'
'relationship management','self-brand connections'
'marketing','communication'
'marketing','social media'
'marketing','digital'
'marketing','skill gap'
'communication','social media'
'communication','digital'
'communication','skill gap'
'social media','digital'
'social media','skill gap'
'digital','skill gap'
'marketing','online'
'marketing','mobile devices'
'marketing','internet'
'marketing','search engine'
'marketing','user generated content'
'online','mobile devices'
'online','internet'
'online','search engine'
'online','user generated content'
'online','marketing'
'mobile devices','internet'
'mobile devices','search engine'
'mobile devices','user generated content'
'mobile devices','marketing'
'internet','search engine'
'internet','user generated content'
'internet','marketing'
'search engine','user generated content'
'search engine','marketing'
'user generated content','marketing'
'cloud computing','device integration'
'cloud computing','enterprise application integration'
'cloud computing','enterprise application integration'
'cloud computing','hybrid approach'
'device integration','enterprise application integration'
'device integration','enterprise application integration'
'device integration','hybrid approach'
'enterprise application integration','hybrid approach'
'enterprise application integration','hybrid approach'
'management','multi-unit and multi-brand coopetition'
'management','informal and formal management'
'management','horizontal management'
'management','inter-unit projects'
'multi-unit and multi-brand coopetition','informal and formal management'
'multi-unit and multi-brand coopetition','horizontal management'
'multi-unit and multi-brand coopetition','inter-unit projects'
'informal and formal management','horizontal management'
'informal and formal management','inter-unit projects'
'horizontal management','inter-unit projects'
'data types','seasonal pattern'
'data types','support bounds'
'data types','temporal trend'
'data types','web of things'
'seasonal pattern','support bounds'
'seasonal pattern','temporal trend'
'seasonal pattern','web of things'
'support bounds','temporal trend'
'support bounds','web of things'
'temporal trend','web of things'
'workflow','pipeline'
'workflow','image analysis'
'workflow','microscopy'
'workflow','knime'
'workflow','galaxy'
'workflow','denbi'
'pipeline','image analysis'
'pipeline','microscopy'
'pipeline','knime'
'pipeline','galaxy'
'pipeline','denbi'
'image analysis','microscopy'
'image analysis','knime'
'image analysis','galaxy'
'image analysis','denbi'
'microscopy','knime'
'microscopy','galaxy'
'microscopy','denbi'
'knime','galaxy'
'knime','denbi'
'galaxy','denbi'
'electronic commerce','flow theory'
'electronic commerce','human immersion'
'electronic commerce','persuasive technology'
'flow theory','human immersion'
'flow theory','persuasive technology'
'human immersion','persuasive technology'
'sharing economy','electronic commerce'
'sharing economy','online transportation'
'sharing economy','customer satisfaction'
'sharing economy','future intention'
'sharing economy','behavioral analysis'
'electronic commerce','online transportation'
'electronic commerce','customer satisfaction'
'electronic commerce','future intention'
'electronic commerce','behavioral analysis'
'online transportation','customer satisfaction'
'online transportation','future intention'
'online transportation','behavioral analysis'
'customer satisfaction','future intention'
'customer satisfaction','behavioral analysis'
'future intention','behavioral analysis'
'facebook','impression management'
'facebook','image analysis'
'facebook','cluster analysis'
'facebook','segmentation'
'facebook','social presence'
'impression management','image analysis'
'impression management','cluster analysis'
'impression management','segmentation'
'impression management','social presence'
'image analysis','cluster analysis'
'image analysis','segmentation'
'image analysis','social presence'
'cluster analysis','segmentation'
'cluster analysis','social presence'
'segmentation','social presence'
'social media','key account managers'
'social media','linkedin'
'key account managers','linkedin'
'event study','imbalance data'
'event study','machine learning'
'event study','data analysis'
'imbalance data','machine learning'
'imbalance data','data analysis'
'machine learning','data analysis'
'ubiquitous computing','ubiquitous manufacturing'
'ubiquitous computing','cyber-physical system'
'ubiquitous computing','sensor'
'ubiquitous computing','industry 40'
'ubiquitous manufacturing','cyber-physical system'
'ubiquitous manufacturing','sensor'
'ubiquitous manufacturing','industry 40'
'cyber-physical system','sensor'
'cyber-physical system','industry 40'
'sensor','industry 40'
'online review management','social information processing'
'online review management','emotional analysis'
'online review management','situational cues'
'online review management','interpretation of cues'
'social information processing','emotional analysis'
'social information processing','situational cues'
'social information processing','interpretation of cues'
'emotional analysis','situational cues'
'emotional analysis','interpretation of cues'
'situational cues','interpretation of cues'
'targeting strategies','new product'
'targeting strategies','peer effects'
'targeting strategies','simulation'
'targeting strategies','new product'
'new product','peer effects'
'new product','simulation'
'peer effects','simulation'
'peer effects','new product'
'simulation','new product'
'big data','mpp'
'big data','database'
'big data','normalization'
'big data','analytics'
'big data','ad-hoc'
'big data','querying'
'big data','modelling'
'big data','performance'
'big data','database'
'mpp','database'
'mpp','normalization'
'mpp','analytics'
'mpp','ad-hoc'
'mpp','querying'
'mpp','modelling'
'mpp','performance'
'mpp','database'
'database','normalization'
'database','analytics'
'database','ad-hoc'
'database','querying'
'database','modelling'
'database','performance'
'normalization','analytics'
'normalization','ad-hoc'
'normalization','querying'
'normalization','modelling'
'normalization','performance'
'normalization','database'
'analytics','ad-hoc'
'analytics','querying'
'analytics','modelling'
'analytics','performance'
'analytics','database'
'ad-hoc','querying'
'ad-hoc','modelling'
'ad-hoc','performance'
'ad-hoc','database'
'querying','modelling'
'querying','performance'
'querying','database'
'modelling','performance'
'modelling','database'
'performance','database'
'information and communication technologies','innovation'
'information and communication technologies','corporate culture'
'information and communication technologies','performance'
'information and communication technologies','dynamic capabilities'
'information and communication technologies','innovation'
'innovation','corporate culture'
'innovation','performance'
'innovation','dynamic capabilities'
'corporate culture','performance'
'corporate culture','dynamic capabilities'
'corporate culture','innovation'
'performance','dynamic capabilities'
'performance','innovation'
'dynamic capabilities','innovation'
'pushpullmooring','mobile applications'
'pushpullmooring','membership cards'
'mobile applications','membership cards'
'machine-to-machine','internet of things'
'machine-to-machine','collaboration'
'machine-to-machine','reliable transmission'
'internet of things','collaboration'
'internet of things','reliable transmission'
'collaboration','reliable transmission'
'demand chain management','web-based'
'demand chain management','innovation'
'demand chain management','innovation'
'demand chain management','service management'
'web-based','innovation'
'web-based','innovation'
'web-based','service management'
'innovation','service management'
'innovation','service management'
'marketing','managerial'
'marketing','customer-dominant logic'
'marketing','service management'
'managerial','customer-dominant logic'
'managerial','service management'
'customer-dominant logic','service management'
'servitization','product-service system'
'servitization','informatics-based service'
'product-service system','informatics-based service'
'gambling','ethics'
'gambling','idealism'
'gambling','relativism'
'gambling','perceived gambling value'
'gambling','commitment'
'ethics','idealism'
'ethics','relativism'
'ethics','perceived gambling value'
'ethics','commitment'
'idealism','relativism'
'idealism','perceived gambling value'
'idealism','commitment'
'relativism','perceived gambling value'
'relativism','commitment'
'perceived gambling value','commitment'
'bpm','business process management'
'bpm','big data'
'bpm','big data'
'business process management','big data'
'business process management','big data'
'segmentation','targeting'
'segmentation','energy efficiency'
'targeting','energy efficiency'
'fuzzy logic','reverse logistics'
'fuzzy logic','social commerce'
'fuzzy logic','topsis'
'fuzzy logic','sensitivity analysis'
'fuzzy logic','flintstones'
'reverse logistics','social commerce'
'reverse logistics','topsis'
'reverse logistics','sensitivity analysis'
'reverse logistics','flintstones'
'social commerce','topsis'
'social commerce','sensitivity analysis'
'social commerce','flintstones'
'topsis','sensitivity analysis'
'topsis','flintstones'
'sensitivity analysis','flintstones'
'social media','microblogging'
'social media','engagement'
'social media','communities'
'social media','retailing'
'microblogging','engagement'
'microblogging','communities'
'microblogging','retailing'
'engagement','communities'
'engagement','retailing'
'communities','retailing'
'analytics','predictive analysis'
'analytics','cloud computing'
'analytics','cloud computing'
'analytics','predictive analysis'
'analytics','cloud computing'
'analytics','cloud computing'
'predictive analysis','cloud computing'
'predictive analysis','cloud computing'
'fintech','cloud computing'
'fintech','cyber security'
'fintech','big data'
'fintech','financial analysis'
'fintech','data management'
'cloud computing','cyber security'
'cloud computing','big data'
'cloud computing','financial analysis'
'cloud computing','data management'
'cyber security','big data'
'cyber security','financial analysis'
'cyber security','data management'
'big data','financial analysis'
'big data','data management'
'financial analysis','data management'
'behavioral analysis','literature review'
'behavioral analysis','text mining'
'behavioral analysis','supply chain'
'behavioral analysis','taxonomy of power influences in supply chain'
'behavioral analysis','text mining'
'literature review','text mining'
'literature review','supply chain'
'literature review','taxonomy of power influences in supply chain'
'literature review','text mining'
'text mining','supply chain'
'text mining','taxonomy of power influences in supply chain'
'supply chain','taxonomy of power influences in supply chain'
'supply chain','text mining'
'taxonomy of power influences in supply chain','text mining'
'social media','channel management'
'social media','business-to-business'
'social media','business-to-business'
'social media','channel management'
'channel management','business-to-business'
'channel management','business-to-business'
'business-to-business','channel management'
'business-to-business','channel management'
'crew communication','speech-act coding scheme'
'crew communication','communication intention'
'crew communication','off-normal condition'
'crew communication','nuclear power plant'
'speech-act coding scheme','communication intention'
'speech-act coding scheme','off-normal condition'
'speech-act coding scheme','nuclear power plant'
'communication intention','off-normal condition'
'communication intention','nuclear power plant'
'off-normal condition','nuclear power plant'
'expectation confirmation theory','privacy'
'expectation confirmation theory','brand'
'expectation confirmation theory','social media'
'expectation confirmation theory','mobile commerce'
'expectation confirmation theory','malaysia'
'privacy','brand'
'privacy','social media'
'privacy','mobile commerce'
'privacy','malaysia'
'brand','social media'
'brand','mobile commerce'
'brand','malaysia'
'social media','mobile commerce'
'social media','malaysia'
'mobile commerce','malaysia'
'internet of things','support vector machine'
'internet of things','k-nearest neighbor'
'internet of things','linear discriminant analysis lda'
'internet of things','data analysis'
'internet of things','decision tree'
'internet of things','decision tree'
'internet of things','artificial neural network'
'internet of things','artificial neural network'
'internet of things','big data'
'internet of things','smart cities '
'support vector machine','k-nearest neighbor'
'support vector machine','linear discriminant analysis lda'
'support vector machine','data analysis'
'support vector machine','decision tree'
'support vector machine','decision tree'
'support vector machine','artificial neural network'
'support vector machine','artificial neural network'
'support vector machine','big data'
'support vector machine','smart cities '
'k-nearest neighbor','linear discriminant analysis lda'
'k-nearest neighbor','data analysis'
'k-nearest neighbor','decision tree'
'k-nearest neighbor','decision tree'
'k-nearest neighbor','artificial neural network'
'k-nearest neighbor','artificial neural network'
'k-nearest neighbor','big data'
'k-nearest neighbor','smart cities '
'linear discriminant analysis lda','data analysis'
'linear discriminant analysis lda','decision tree'
'linear discriminant analysis lda','decision tree'
'linear discriminant analysis lda','artificial neural network'
'linear discriminant analysis lda','artificial neural network'
'linear discriminant analysis lda','big data'
'linear discriminant analysis lda','smart cities '
'data analysis','decision tree'
'data analysis','decision tree'
'data analysis','artificial neural network'
'data analysis','artificial neural network'
'data analysis','big data'
'data analysis','smart cities '
'decision tree','artificial neural network'
'decision tree','artificial neural network'
'decision tree','big data'
'decision tree','smart cities '
'decision tree','artificial neural network'
'decision tree','artificial neural network'
'decision tree','big data'
'decision tree','smart cities '
'artificial neural network','big data'
'artificial neural network','smart cities '
'artificial neural network','big data'
'artificial neural network','smart cities '
'big data','smart cities '
'time orientation','social media'
'time orientation','trust'
'time orientation','browsing experience'
'time orientation','cultural analysis'
'time orientation','online shopping'
'social media','trust'
'social media','browsing experience'
'social media','cultural analysis'
'social media','online shopping'
'trust','browsing experience'
'trust','cultural analysis'
'trust','online shopping'
'browsing experience','cultural analysis'
'browsing experience','online shopping'
'cultural analysis','online shopping'
'personalization','cluster analysis'
'personalization','pls-sem'
'personalization','social media'
'cluster analysis','pls-sem'
'cluster analysis','social media'
'pls-sem','social media'
'literature review','behavioral analysis'
'literature review','human-computer interaction'
'literature review','information technology'
'literature review','technology acceptance'
'behavioral analysis','human-computer interaction'
'behavioral analysis','information technology'
'behavioral analysis','technology acceptance'
'human-computer interaction','information technology'
'human-computer interaction','technology acceptance'
'information technology','technology acceptance'
'corporate culture','marketing'
'corporate culture','stakeholder management'
'marketing','stakeholder management'
'cloud computing','integration'
'cloud computing','hybrid approach'
'cloud computing','service management'
'cloud computing','platform'
'cloud computing','big data'
'integration','hybrid approach'
'integration','service management'
'integration','platform'
'integration','big data'
'hybrid approach','service management'
'hybrid approach','platform'
'hybrid approach','big data'
'service management','platform'
'service management','big data'
'platform','big data'
'repurchase intention','brand'
'repurchase intention','gender differences'
'repurchase intention','partial least squares'
'repurchase intention','artificial neural network'
'repurchase intention','partial least squares'
'brand','gender differences'
'brand','partial least squares'
'brand','artificial neural network'
'brand','partial least squares'
'gender differences','partial least squares'
'gender differences','artificial neural network'
'gender differences','partial least squares'
'partial least squares','artificial neural network'
'artificial neural network','partial least squares'
'cloud computing','services'
'cloud computing','technology law'
'cloud computing','information technology'
'cloud computing','interoperability'
'cloud computing','compatibility'
'cloud computing','competition'
'cloud computing','standardisation'
'services','cloud computing'
'services','technology law'
'services','information technology'
'services','interoperability'
'services','compatibility'
'services','competition'
'services','standardisation'
'cloud computing','technology law'
'cloud computing','information technology'
'cloud computing','interoperability'
'cloud computing','compatibility'
'cloud computing','competition'
'cloud computing','standardisation'
'technology law','information technology'
'technology law','interoperability'
'technology law','compatibility'
'technology law','competition'
'technology law','standardisation'
'information technology','interoperability'
'information technology','compatibility'
'information technology','competition'
'information technology','standardisation'
'interoperability','compatibility'
'interoperability','competition'
'interoperability','standardisation'
'compatibility','competition'
'compatibility','standardisation'
'competition','standardisation'
'social commerce','electronic commerce'
'social commerce','web 20'
'social commerce','social media'
'social commerce','literature review'
'electronic commerce','web 20'
'electronic commerce','social media'
'electronic commerce','literature review'
'web 20','social media'
'web 20','literature review'
'social media','literature review'
'internet of things','web of things'
'internet of things','cloud computing'
'web of things','cloud computing'
'privacy','emotional analysis'
'privacy','cynicism'
'privacy','disengagement'
'privacy','emotional analysis'
'privacy','cynicism'
'privacy','disengagement'
'emotional analysis','cynicism'
'emotional analysis','disengagement'
'cynicism','disengagement'
'social media','managerial'
'social media','exporting companies'
'social media','structural equation modelling'
'managerial','exporting companies'
'managerial','structural equation modelling'
'exporting companies','structural equation modelling'
'technological change','technological paradigm'
'technological change','typology'
'technological change','disruptiveness'
'technological change','industrial sector'
'technological paradigm','typology'
'technological paradigm','disruptiveness'
'technological paradigm','industrial sector'
'typology','disruptiveness'
'typology','industrial sector'
'disruptiveness','industrial sector'
'sharing economy','two-sided market'
'sharing economy','churn prediction'
'sharing economy','customer analysis'
'sharing economy','firm strategies'
'sharing economy','marketing'
'two-sided market','churn prediction'
'two-sided market','customer analysis'
'two-sided market','firm strategies'
'two-sided market','marketing'
'churn prediction','customer analysis'
'churn prediction','firm strategies'
'churn prediction','marketing'
'customer analysis','firm strategies'
'customer analysis','marketing'
'firm strategies','marketing'
'make-to-xgrade','cyber-physical system'
'make-to-xgrade','product management'
'make-to-xgrade','personalized and scalable product experience '
'cyber-physical system','product management'
'cyber-physical system','personalized and scalable product experience '
'product management','personalized and scalable product experience '
'social media','business-to-business'
'social media','customer analysis'
'social media','partner interface'
'social media','technology industry'
'social media','surveys'
'business-to-business','customer analysis'
'business-to-business','partner interface'
'business-to-business','technology industry'
'business-to-business','surveys'
'customer analysis','partner interface'
'customer analysis','technology industry'
'customer analysis','surveys'
'partner interface','technology industry'
'partner interface','surveys'
'technology industry','surveys'
'online shopping','typology'
'online shopping','cluster analysis'
'online shopping','graph cellular automaton'
'online shopping','conceptual framework'
'typology','cluster analysis'
'typology','graph cellular automaton'
'typology','conceptual framework'
'cluster analysis','graph cellular automaton'
'cluster analysis','conceptual framework'
'graph cellular automaton','conceptual framework'
'social manufacturing','rfid'
'social manufacturing','integrated production and transportation'
'social manufacturing','monitoring'
'social manufacturing','dispatching'
'social manufacturing','social media'
'rfid','integrated production and transportation'
'rfid','monitoring'
'rfid','dispatching'
'rfid','social media'
'integrated production and transportation','monitoring'
'integrated production and transportation','dispatching'
'integrated production and transportation','social media'
'monitoring','dispatching'
'monitoring','social media'
'dispatching','social media'
'','facebook'
'','content analysis'
'','experiential value'
'','behavioral analysis'
'facebook','content analysis'
'facebook','experiential value'
'facebook','behavioral analysis'
'content analysis','experiential value'
'content analysis','behavioral analysis'
'experiential value','behavioral analysis'
'big data','content analysis'
'big data','data analysis'
'big data','fuzzy logic'
'big data','project management'
'big data','customer relationship management'
'content analysis','data analysis'
'content analysis','fuzzy logic'
